"V1" "V2" "Classe"
"1" -3.40395570114354 0.0329908339054324 "1"
"2" -7.53734979371151 2.90147934458716 "1"
"3" 14.0977164308143 12.3659349414214 "2"
"4" -4.84518145882927 -1.31057112017267 "1"
"5" -5.07265575273617 -5.15709737641274 "2"
"6" 7.64678425853978 -3.61790145854018 "2"
"7" -2.28663831238603 -2.53855199202419 "1"
"8" -4.08208600175668 1.4850588577327 "1"
"9" 6.43586932377792 -6.57823827888708 "2"
"10" 0.63097779083623 -7.10474492602122 "2"
"11" -2.73261514624639 1.81735048836711 "1"
"12" -3.43060440084238 2.74608769546216 "1"
"13" 2.79161789010215 -3.92748431751797 "2"
"14" -5.03585352843753 1.33685639513821 "1"
"15" -8.50838158495683 -0.901690618763497 "1"
"16" -4.73162599523051 -1.67387250288019 "1"
"17" -3.44107960700813 -1.54322791989484 "1"
"18" -2.99480051924136 1.26941866542215 "2"
"19" 7.54073603602056 3.03190369712994 "2"
"20" -5.4451425916199 10.2852849960933 "2"
"21" -5.99036482623802 1.02183742560638 "1"
"22" 8.15489810552285 -5.82025658843908 "2"
"23" -6.04634964521408 -0.427532477928993 "1"
"24" -2.48970541694069 2.38607147880008 "1"
"25" -1.97010764678322 -4.25094076952888 "2"
"26" -4.38646754302757 -2.31143192531103 "1"
"27" 11.4525355429708 11.6241633725955 "2"
"28" 5.45609196482341 -9.45007482628159 "2"
"29" -0.215779057644048 6.72673557976756 "2"
"30" -1.93944805374891 -3.27998389912696 "1"
"31" -4.01021499553686 0.0339038201205223 "1"
"32" -7.66328231765908 4.42435247554853 "1"
"33" -6.93391945205744 3.42624884008202 "1"
"34" 3.08491598266589 -2.48680652272571 "2"
"35" -3.31069484900729 2.02179972081144 "1"
"36" -5.46592051446009 3.03916221364765 "1"
"37" -0.679644606077298 -0.240724792940818 "2"
"38" 9.09846441584647 7.28849892781472 "2"
"39" -2.98009867551073 -1.85462557950762 "2"
"40" 6.45329046047858 -0.346366204371752 "2"
"41" 4.73031736267114 1.04226055638309 "2"
"42" -4.46316005867437 -4.23107547501471 "1"
"43" -0.604106720874363 -4.27461023400839 "1"
"44" 5.87438201733988 4.14134662561094 "2"
"45" -0.493279150175642 -0.874114144630998 "1"
"46" 4.8769451682692 3.67070923840437 "2"
"47" 8.57187559813508 -1.35954007988255 "2"
"48" 0.608520221188509 -2.03538739229974 "2"
"49" -4.26560015570297 -4.41953127276501 "1"
"50" -5.95657337091331 -1.08549239147771 "1"
"51" -7.66184476746596 0.54253786001042 "1"
"52" -4.77901153641846 3.60992780637277 "1"
"53" -3.13248710269629 1.52768140246089 "1"
"54" 10.6846241886044 5.31215923263221 "2"
"55" -6.93250235197118 -0.152226464324518 "1"
"56" -5.23660950295699 -2.33179520761142 "1"
"57" 6.47096440111058 -6.10531765755281 "2"
"58" -3.89294013050473 0.947371484433705 "1"
"59" -3.44009932491603 1.90669120226936 "1"
"60" -3.88340228377032 0.969369505012206 "2"
"61" -2.85090087870657 1.91904563588749 "1"
"62" 2.98342034510298 -0.370776254632811 "2"
"63" 16.2615461614109 -1.36897667451347 "2"
"64" 8.97390590961721 -4.52526478812941 "2"
"65" -2.72334169870987 3.34049378249182 "1"
"66" -6.43944475456054 1.41460653798418 "1"
"67" 8.73668416100417 -4.52824345270694 "2"
"68" -3.58286936773768 4.1833554376216 "1"
"69" -3.89091721534275 -1.51859789753202 "1"
"70" -4.14556763920586 1.99502457299894 "1"
"71" 10.2159606484733 -9.97211268472897 "2"
"72" -7.96434760179384 -1.75377421281685 "1"
"73" 5.07941151878586 -1.38872880140755 "2"
"74" -1.00899919912206 -2.60812317512663 "1"
"75" -8.36797102705507 1.62519683121891 "1"
"76" 8.96895748831277 -4.08737504854168 "2"
"77" -5.3733447357497 -3.10236568285924 "1"
"78" -4.61791706297877 1.21097565142052 "1"
"79" -7.55317733024796 -1.35207228222845 "1"
"80" 10.9436427612025 2.20498677819938 "2"
"81" -3.27080405699005 -2.22685970049517 "1"
"82" 10.2418975898883 -1.53347076767757 "2"
"83" 3.33560809073995 3.66445850299646 "2"
"84" -8.23635714238915 5.40067585336086 "2"
"85" 11.7874360033315 2.97557441032529 "2"
"86" -1.52797649384072 -5.60585094760754 "2"
"87" 9.22126818791952 5.7232787344211 "2"
"88" -4.7029003509226 0.0887695531332591 "1"
"89" 9.52961314267791 -0.317841029481192 "2"
"90" -7.91678614047378 -0.784055886299634 "1"
"91" 3.66318741961353 7.23461377429139 "2"
"92" -1.09258733577141 0.845482933294261 "1"
"93" -5.09237958684666 0.997779264637782 "1"
"94" 8.89775765953694 -7.82442661061616 "2"
"95" -3.14253175022134 -1.06984791415551 "1"
"96" -7.13522255852064 3.62500237073121 "1"
"97" -5.55497531424463 3.92703001122599 "1"
"98" -6.94513165059196 1.81353305027235 "1"
"99" 10.6627116738716 -1.53011101889281 "2"
"100" -1.47015402823839 0.594234894300269 "1"
"101" 6.054421395147 11.7548402086757 "2"
"102" -5.47686119406567 6.52187010278581 "1"
"103" -7.94538556297693 0.373324661808674 "1"
"104" 15.6562082873269 0.092535136911403 "2"
"105" -3.02579936839405 0.927405741849143 "1"
"106" -4.82953769840082 -2.24345258133402 "1"
"107" -5.21416541334579 3.30353082151635 "1"
"108" 3.97983586695623 -6.22973192082204 "2"
"109" 6.9514848754419 2.92321149868039 "2"
"110" 7.02806940687477 1.31700668538586 "2"
"111" -0.416622232266582 -4.30457350915755 "2"
"112" -6.19312110384991 -0.0341880735723623 "1"
"113" 2.50984052325415 1.03754248199058 "2"
"114" -6.42022335067006 -0.116275152750659 "1"
"115" -5.97287416259794 1.45811125920132 "1"
"116" -7.17859235664691 0.619782562241258 "1"
"117" -4.83356011806359 1.6838292305832 "1"
"118" 4.84247434884475 1.96624794446635 "2"
"119" -2.6169221205276 -1.42713629832932 "1"
"120" 2.20214655858599 -1.33934161854062 "2"
"121" 5.72980213447149 -12.9132427021617 "2"
"122" -6.75579822021959 -0.178721503791047 "1"
"123" -9.33812700279892 1.99946085981933 "1"
"124" 2.19184643301406 -1.99627367155781 "2"
"125" -1.83282479827438 0.695110745874542 "1"
"126" 0.10811840963533 6.61372375948472 "2"
"127" -7.08008254247246 7.21308662698806 "2"
"128" 2.73636900849764 -4.73848407953463 "2"
"129" 10.3505732758972 -1.91764150127322 "2"
"130" -3.75602302671237 -4.07845102356105 "2"
"131" -3.3970811984316 -1.32244262603998 "2"
"132" 4.36976689246322 0.268472888026313 "2"
"133" 11.661611788586 -2.94844783466885 "2"
"134" -6.76117011963836 -1.12664203240779 "1"
"135" 20.4036353616785 5.46330518306909 "2"
"136" -1.75776066803827 1.0118742138172 "1"
"137" -2.10562266723583 -9.00984584984472 "2"
"138" -7.01010604366694 -1.62128171046997 "1"
"139" 1.28916416116123 4.04116358962359 "2"
"140" -3.89454414297122 -0.555010420645561 "1"
"141" 6.98311582837066 6.53064238690483 "2"
"142" -4.83835267445389 -0.790725500657723 "1"
"143" 10.5943427848041 -1.24529857881347 "2"
"144" -0.905382842195149 3.17365729045553 "2"
"145" 7.05225297715299 -1.21450594609612 "2"
"146" -5.26666117886374 -2.25735017148127 "1"
"147" 2.19638414879997 6.40128762944849 "2"
"148" -2.61565478308313 -5.60678224580949 "2"
"149" -8.89112795330425 -3.30543443449656 "2"
"150" -4.01437072040818 1.99421335388357 "1"
"151" 0.442352802940673 -5.83586031956414 "2"
"152" -4.75223614708547 0.539036829135571 "1"
"153" -2.44956627378211 -1.14603544250753 "2"
"154" 8.864901313937 6.64253467435388 "2"
"155" -7.16944227239988 0.939848333945957 "1"
"156" 13.1300558352558 -8.89510135904169 "2"
"157" 5.10534239800622 -0.042185525968494 "2"
"158" -3.2030682833691 -6.39938415852167 "2"
"159" 8.00344729884268 -7.84937314703971 "2"
"160" -1.24975582257322 0.420578472434244 "1"
"161" 10.3709938696223 13.3599681984627 "2"
"162" -5.43074729138636 2.06209183766508 "1"
"163" -7.06733530120759 2.31505249513043 "1"
"164" -1.32192622224454 -2.03097511770211 "2"
"165" -5.03309600167485 1.21072258214956 "1"
"166" -0.708404020838098 -3.41971967679377 "1"
"167" -7.62849919711673 0.433856769501677 "1"
"168" -4.43091529735614 -0.334704991443659 "1"
"169" -5.28821334254891 0.293671377740863 "1"
"170" 12.3106988134765 0.0204830382049571 "2"
"171" -7.79201935341294 -2.60366575736821 "1"
"172" 9.98870109438537 -4.44282798822148 "2"
"173" 11.6632580462912 -2.71160122475903 "2"
"174" -6.26238178801573 0.640118403277381 "1"
"175" 7.17896761460705 -5.22123866344188 "2"
"176" -5.89975352785829 -2.2955736781982 "1"
"177" 5.19697816817828 -5.87295465739814 "2"
"178" -0.702673792868537 -0.0522809258421318 "1"
"179" 7.64373334733808 -6.90330010683333 "2"
"180" -6.60955825155462 -2.69263083437785 "1"
"181" -0.708515823573847 0.601074286331182 "1"
"182" -6.27127200859188 -0.668056569233988 "1"
"183" 6.13000964180289 -1.00156006551602 "2"
"184" -0.193681938079412 0.599149684977196 "2"
"185" 6.54465741050484 -1.99752779170449 "2"
"186" -1.41708845820678 -0.627137883846466 "2"
"187" -3.3569091809314 0.357606941945023 "1"
"188" -0.775221616257877 0.219453004374082 "1"
"189" 14.8348356170917 -5.56723270887811 "2"
"190" -1.06720807261317 -5.23052713060157 "2"
"191" 0.0220638072890909 -1.80380249721488 "1"
"192" -5.29190862013351 1.29894517323535 "1"
"193" 8.95417007349037 -8.48445301747663 "2"
"194" -1.84247229350383 -1.77204663412194 "2"
"195" -5.10302450042378 -2.26704560147275 "1"
"196" 4.65393880426536 -0.768717048932877 "2"
"197" -6.14816035412124 1.80514609711955 "1"
"198" 0.631101388173755 3.07723553564401 "2"
"199" -5.16497994116431 1.06243091715374 "1"
"200" -2.70826619105432 1.203653105452 "1"
