"V1" "V2" "Classe"
"1" -7.77679716890127 -0.134385040131512 "1"
"2" 8.09923277122429 -6.12100428052072 "2"
"3" -3.13320357808301 5.60627461102782 "1"
"4" 4.31980072844561 -4.21879409664863 "2"
"5" 6.77733860688506 1.35198373316682 "2"
"6" -4.06192934204349 8.18943260123794 "1"
"7" 8.0515941013278 5.15897327902165 "2"
"8" 6.6699811052077 2.67963757863493 "2"
"9" -4.51042860367765 -2.46546401798761 "1"
"10" -0.0324437471968873 -2.80524635343234 "1"
"11" 3.41855343790081 -5.4952149271312 "1"
"12" -6.62291536942185 2.21256093307495 "1"
"13" 9.12691617004732 2.95892228470355 "2"
"14" -7.4624531117246 1.36634183927822 "1"
"15" -5.08088868937825 5.60032068569266 "1"
"16" -13.2636075282398 2.28958779467692 "1"
"17" 2.63804537337893 -1.99291327246533 "2"
"18" 7.3020317159733 -7.89192534466935 "2"
"19" 5.8248743081441 -0.140466749445545 "2"
"20" -6.0625008386199 -0.000604088745490677 "1"
"21" 8.45574860602885 -2.97067830646169 "2"
"22" 9.5214651780836 -0.275917867316944 "2"
"23" -4.47342606527667 -1.76616712873232 "1"
"24" 2.23481624810073 0.613954226650533 "2"
"25" 1.22842123200286 1.52266097159637 "2"
"26" 8.36404529609599 -3.47493702617255 "2"
"27" -2.31367814149514 -1.31741034113169 "1"
"28" -2.82793081462609 -2.76876024358408 "2"
"29" -5.72356748130015 2.52807040584194 "1"
"30" 3.15064250807696 -1.60361772265141 "2"
"31" -14.410498794109 -1.4413022042038 "1"
"32" -6.77040192016904 -5.62045756690859 "1"
"33" -13.449311860376 3.68082488777039 "1"
"34" 8.05101381086673 1.34571346385883 "2"
"35" 6.010254801978 -0.695572812085229 "2"
"36" -9.17963532125269 0.84095176471223 "1"
"37" 4.76548298067264 3.58904442955673 "2"
"38" 2.40380172072941 2.2017164923581 "2"
"39" -5.05912407948034 13.4432348894575 "1"
"40" -1.97387788340752 -3.9117284904363 "1"
"41" 6.53229743602458 1.92390302403709 "2"
"42" 9.05741599290763 1.85373963820145 "2"
"43" 8.98897570752446 0.950093900341173 "2"
"44" -4.11178261067906 4.70512323235311 "1"
"45" -7.54453157193944 6.20176039350903 "1"
"46" 13.0756151866573 2.60446685202032 "2"
"47" 4.59730966741323 0.153104236032954 "2"
"48" 6.53408121533301 2.6692944287622 "2"
"49" -15.0987201831743 -0.337167098524596 "1"
"50" 3.00092924258793 -5.41819779713237 "1"
"51" 0.350439061550418 -7.50132254166147 "2"
"52" 9.10864372914095 4.95743549731327 "2"
"53" 6.16538389310558 9.28625127375282 "2"
"54" -1.35871090344057 -1.10975204717067 "2"
"55" -8.1875747993298 -0.673302417289451 "1"
"56" -1.3405443170429 -4.82488181689662 "1"
"57" -4.52540220924713 -3.89069408780085 "1"
"58" 0.174594904528627 1.04598927474073 "2"
"59" 5.15921578515045 -0.142950983417277 "2"
"60" -4.10674119466764 3.99547301558088 "1"
"61" -0.75581225294313 -3.48345389189344 "1"
"62" 6.1053539616193 5.76862092545888 "2"
"63" 9.16693909964794 0.676650516765376 "2"
