"V1" "V2" "Classe"
"1" -3.64235848348706 3.84244858283715 "1"
"2" 3.70953578393053 2.55370425923926 "1"
"3" 3.2136989162718 8.45512702819261 "1"
"4" 8.14165149479579 -3.09431238834013 "2"
"5" 1.3151893585641 0.258353090055026 "1"
"6" 7.56720286635236 -0.693492143871338 "2"
"7" -10.4555380594023 -3.39093011981735 "1"
"8" 2.16124397998355 4.14887512842721 "2"
"9" -8.66224104935777 0.263255585373808 "1"
"10" 6.79061131026465 2.83654458308565 "2"
"11" 2.6141697304535 -3.62438965834275 "2"
"12" -0.597792560307303 0.12589389437569 "1"
"13" 2.56205992493261 2.82932856565104 "2"
"14" 8.87210602311582 -6.95366684034172 "2"
"15" 4.80975074290531 -2.78703304181793 "2"
"16" -7.72208874793388 -0.461796154339291 "1"
"17" 5.11172842446739 -4.4540865117949 "2"
"18" 1.98457349752904 -0.357592739977532 "2"
"19" 2.06983091323619 2.5980089474516 "2"
"20" 8.65628620927096 9.62377076986204 "2"
"21" -0.0758228460699506 -1.02609220592106 "2"
"22" -14.2328961097841 0.381556531500788 "1"
"23" -7.66090404167135 0.339917186407319 "1"
"24" 1.79396248520979 -0.271037493702321 "2"
"25" -9.58433015540106 2.64278321304061 "1"
"26" -10.0646224564214 -7.92578824001365 "1"
"27" -8.34664908180739 0.931070283582188 "1"
"28" 7.69120310449458 -0.0413232725096251 "2"
"29" -9.57289202209569 3.17002977694634 "1"
"30" -3.45388003233953 -1.75803692348073 "2"
"31" 7.85022410034308 4.0857283725646 "2"
"32" -1.06674358766206 -4.5476873990446 "1"
"33" -0.323335282733212 -9.13534020193837 "1"
"34" 2.61782282687266 -5.08592571374312 "2"
"35" 0.734637348996181 -4.50544467739285 "2"
"36" 7.49101470489423 -5.07219619609492 "2"
"37" -10.9927927982951 -2.99752107658346 "1"
"38" -1.48675313062088 -3.7511167375043 "1"
"39" 7.17984566435165 -0.531257402639029 "2"
"40" 3.54110812568094 0.677172005473068 "2"
"41" 9.2700056714573 -6.01916600461249 "2"
"42" -4.67958997108723 4.1111196144708 "1"
"43" -2.66072807174474 7.96944017919415 "1"
"44" 13.6902506581867 2.57279831219394 "2"
"45" 8.95404673192047 4.65334209924382 "2"
"46" 13.1596503033168 -1.07048498143316 "2"
"47" -1.20620290517576 -4.70673841788311 "2"
"48" -0.956411194815592 -8.68475962240631 "1"
"49" 6.35483431058362 -2.42347512562954 "2"
"50" -11.0979693389264 3.02844647034207 "1"
"51" -5.50470124462456 7.31086619858573 "1"
"52" -3.27418227033769 -3.85434109776867 "1"
"53" 3.96228926661954 -2.4298793161045 "2"
"54" 5.88663005353758 -6.85794847264952 "2"
"55" -4.85102386381598 -0.374166851662685 "1"
"56" 6.29760301918678 0.0192972441028209 "2"
"57" 0.674390597327972 2.02922803482571 "2"
"58" 5.08021641921713 0.719171994272125 "2"
"59" -0.10215537867084 -1.74192591427623 "2"
"60" 5.02649587216736 1.13912347969407 "2"
"61" -9.36936553344765 -6.68382716494805 "1"
"62" -5.78483117341746 3.56949528201521 "1"
"63" 10.1513068483697 -5.46391636732585 "2"
"64" -8.33606058545294 0.376299935816292 "1"
"65" -4.26075224096463 3.40509168285779 "1"
"66" 1.81771022825785 4.77738176595166 "1"
"67" -8.40486649705624 -2.39165208925552 "1"
"68" -9.21173109061898 -3.56486058826262 "1"
"69" 5.02712705829084 -3.3606972672839 "2"
"70" 6.8890419261537 -5.33030141392127 "2"
"71" -7.86170558603319 -2.59136383228329 "1"
"72" -5.82927671568072 -1.53606264701376 "1"
"73" -5.20398868208952 3.49670629132248 "1"
